accountid,doc_number,po_number,id,actual_trans_ts,ea_abbrev,qty,item_code,description,containerid,Day,actual_weight,ea_width,ea_height,ea_depth,var0,cntrl,service_class_id
286,TEMU7282806,,821486,26-Jun-19,EA,14,7105,GLOVE POP TOP,86084,26,12,0,0,0,TEMU7282806,C000001093213,4
286,TEMU7282806,,821486,26-Jun-19,EA,14,7105,GLOVE POP TOP,86085,26,12,0,0,0,TEMU7282806,C000001093213,4
286,TEMU7282806,,821486,26-Jun-19,EA,14,7105,GLOVE POP TOP,86086,26,12,0,0,0,TEMU7282806,C000001093213,4
286,TEMU7282806,,821486,26-Jun-19,EA,14,7105,GLOVE POP TOP,86087,26,12,0,0,0,TEMU7282806,C000001093213,4
286,TEMU7282806,,821486,26-Jun-19,EA,14,7105,GLOVE POP TOP,86088,26,12,0,0,0,TEMU7282806,C000001093213,4
286,TEMU7282806,,821486,26-Jun-19,EA,14,7105,GLOVE POP TOP,86089,26,12,0,0,0,TEMU7282806,C000001093213,4
286,TEMU7282806,,821486,26-Jun-19,EA,14,7105,GLOVE POP TOP,86090,26,12,0,0,0,TEMU7282806,C000001093213,4
286,TEMU7282806,,821486,26-Jun-19,EA,14,7105,GLOVE POP TOP,86091,26,12,0,0,0,TEMU7282806,C000001093213,4
286,TEMU7282806,,821486,26-Jun-19,EA,14,7105,GLOVE POP TOP,86092,26,12,0,0,0,TEMU7282806,C000001093213,4
286,TEMU7282806,,821486,26-Jun-19,EA,14,7105,GLOVE POP TOP,86093,26,12,0,0,0,TEMU7282806,C000001093213,4
286,TEMU7282806,,821486,26-Jun-19,EA,7,7105,GLOVE POP TOP,86094,26,12,0,0,0,TEMU7282806,C000001093213,4
286,7228 REWORK,7228 REWORK,821597,26-Jun-19,EA,48,7228-AST,6PC UPLND FLD SHIRT,286-3201,26,6.2,0,0,0,,C000001093070,2
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4151,26,7.5,0,0,0,CAIU4384890,C000001093250,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4152,26,7.5,0,0,0,CAIU4384890,C000001093250,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4153,26,7.5,0,0,0,CAIU4384890,C000001093250,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4139,26,7.5,0,0,0,CAIU4384890,C000001093250,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4140,26,7.5,0,0,0,CAIU4384890,C000001093250,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4138,26,7.5,0,0,0,CAIU4384890,C000001093250,4
286,CAIU4384890,,821654,26-Jun-19,EA,48,7050,FACEMASK FLEECE,286-4141,26,7.5,0,0,0,CAIU4384890,C000001093250,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4142,26,7.5,0,0,0,CAIU4384890,C000001093250,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4143,26,7.5,0,0,0,CAIU4384890,C000001093250,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4173,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4172,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4150,26,7.5,0,0,0,CAIU4384890,C000001093250,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4118,26,7.5,0,0,0,CAIU4384890,C000001093251,4
286,CAIU4384890,,821654,26-Jun-19,EA,15,7050,FACEMASK FLEECE,286-4119,26,7.5,0,0,0,CAIU4384890,C000001093251,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4116,26,7.5,0,0,0,CAIU4384890,C000001093251,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4117,26,7.5,0,0,0,CAIU4384890,C000001093251,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4144,26,7.5,0,0,0,CAIU4384890,C000001093250,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4145,26,7.5,0,0,0,CAIU4384890,C000001093250,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4146,26,7.5,0,0,0,CAIU4384890,C000001093250,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4120,26,7.5,0,0,0,CAIU4384890,C000001093249,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4121,26,7.5,0,0,0,CAIU4384890,C000001093249,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4147,26,7.5,0,0,0,CAIU4384890,C000001093250,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4127,26,7.5,0,0,0,CAIU4384890,C000001093249,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4148,26,7.5,0,0,0,CAIU4384890,C000001093250,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4149,26,7.5,0,0,0,CAIU4384890,C000001093250,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4136,26,7.5,0,0,0,CAIU4384890,C000001093249,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4137,26,7.5,0,0,0,CAIU4384890,C000001093249,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4134,26,7.5,0,0,0,CAIU4384890,C000001093249,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4154,26,7.5,0,0,0,CAIU4384890,C000001093250,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4155,26,7.5,0,0,0,CAIU4384890,C000001093250,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4135,26,7.5,0,0,0,CAIU4384890,C000001093249,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4132,26,7.5,0,0,0,CAIU4384890,C000001093249,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4159,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4160,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4161,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4158,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4157,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4133,26,7.5,0,0,0,CAIU4384890,C000001093249,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4128,26,7.5,0,0,0,CAIU4384890,C000001093249,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4129,26,7.5,0,0,0,CAIU4384890,C000001093249,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4131,26,7.5,0,0,0,CAIU4384890,C000001093249,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4130,26,7.5,0,0,0,CAIU4384890,C000001093249,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4156,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4162,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4163,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4164,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4165,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4166,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4167,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4168,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4169,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4170,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,6,7050,FACEMASK FLEECE,286-4171,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4171,26,7.5,0,0,0,CAIU4384890,C000001093252,4
286,CAIU4384890,,821654,26-Jun-19,EA,17,7050,FACEMASK FLEECE,286-4122,26,7.5,0,0,0,CAIU4384890,C000001093249,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4123,26,7.5,0,0,0,CAIU4384890,C000001093249,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4125,26,7.5,0,0,0,CAIU4384890,C000001093249,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4124,26,7.5,0,0,0,CAIU4384890,C000001093249,4
286,CAIU4384890,,821654,26-Jun-19,EA,42,7050,FACEMASK FLEECE,286-4126,26,7.5,0,0,0,CAIU4384890,C000001093249,4
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0929,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0940,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0941,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0938,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0939,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0948,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0949,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0946,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0947,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0944,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0945,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0955,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0952,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0953,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0950,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0951,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0960,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0961,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0958,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0959,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0956,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0930,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0968,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0969,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0971,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0970,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0972,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0973,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0962,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0963,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0954,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0965,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0964,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0967,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0928,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0932,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0933,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0931,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0936,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0937,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0934,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0935,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0942,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0943,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0966,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,18-SOY20190500,,812634,05-Jun-19,PLT,1,2,SOY FLOUR,288-0957,5,925,0,0,0,18-SOY20190500,C000001086129,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0926,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0927,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0925,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0910,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0911,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0912,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0913,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0914,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0915,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0917,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0918,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0916,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0909,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0908,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0919,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0920,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0921,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0922,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0923,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01FGI20190531CH,,813773,04-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0924,4,33,10.5,13,14.5,01FGI20190531CH,C000001086865,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0992,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-1010,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-1009,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-1008,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-1007,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-1006,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-1005,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-1004,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-1003,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-1002,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-1001,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-1000,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0999,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0998,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0997,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0996,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0995,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0994,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0993,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190617CH,,818794,19-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-0991,19,33,10.5,13,14.5,01-FGI20190617CH,C000001091529,10
288,01-FGI20190619CH,,819999,24-Jun-19,BOX,66,FINISHED GOODS,FINISHED GOODS,288-1011,24,33,10.5,13,14.5,01-FGI20190619CH,C000001091845,1
290,FCIU4675553,,814220,03-Jun-19,EA,66,5100,YOUTH BLAZE VEST,290-0210,3,6.2,0,0,0,FCIU4675553,C000001086448,3
290,FCIU4675553,,814220,03-Jun-19,EA,64,5100,YOUTH BLAZE VEST,290-0211,3,6.2,0,0,0,FCIU4675553,C000001086448,3
290,FCIU4675553,,814220,03-Jun-19,EA,24,5100,YOUTH BLAZE VEST,290-0213,3,6.2,0,0,0,FCIU4675553,C000001086449,3
290,FCIU4675553,,814220,03-Jun-19,EA,66,5100,YOUTH BLAZE VEST,290-0208,3,6.2,0,0,0,FCIU4675553,C000001086449,3
290,FCIU4675553,,814220,03-Jun-19,EA,65,5100,YOUTH BLAZE VEST,290-0214,3,6.2,0,0,0,FCIU4675553,C000001086450,3
290,FCIU4675553,,814220,03-Jun-19,EA,65,5100,YOUTH BLAZE VEST,290-0215,3,6.2,0,0,0,FCIU4675553,C000001086451,3
290,FCIU4675553,,814220,03-Jun-19,EA,66,5100,YOUTH BLAZE VEST,290-0212,3,6.2,0,0,0,FCIU4675553,C000001086447,3
290,FCIU4675553,,814220,03-Jun-19,EA,29,5100,YOUTH BLAZE VEST,290-0209,3,6.2,0,0,0,FCIU4675553,C000001086447,3
290,ONEU7010959,16735,817102,13-Jun-19,EA,5,7210,6PC UPLAND VEST,290-0218,13,10.5,0,0,0,ONEU7010959,C000001089991,6
290,ONEU7010959,16735,817102,13-Jun-19,EA,5,7210,6PC UPLAND VEST,290-0218,13,10.5,0,0,0,ONEU7010959,C000001089994,6
290,ONEU7010959,16735,817102,13-Jun-19,EA,4,7228,MNS UPLND FLD SHIRT,290-0216,13,8,0,0,0,ONEU7010959,C000001088549,6
290,ONEU7010959,16735,817102,13-Jun-19,EA,4,7228,MNS UPLND FLD SHIRT,290-0216,13,8,0,0,0,ONEU7010959,C000001088552,6
290,ONEU7010959,16735,817102,13-Jun-19,EA,8,7228,MNS UPLND FLD SHIRT,290-0216,13,8,0,0,0,ONEU7010959,C000001088551,6
290,ONEU7010959,16735,817102,13-Jun-19,EA,8,7228,MNS UPLND FLD SHIRT,290-0216,13,8,0,0,0,ONEU7010959,C000001088550,6
290,ONEU7010959,16735,817102,13-Jun-19,EA,9,7210,6PC UPLAND VEST,290-0217,13,10.5,0,0,0,ONEU7010959,C000001089992,6
290,ONEU7010959,16735,817102,13-Jun-19,EA,9,7210,6PC UPLAND VEST,290-0217,13,10.5,0,0,0,ONEU7010959,C000001089993,6
290,SEGU4481201,,818468,19-Jun-19,EA,9,2200,7PC MENS PARKA,290-0309,19,20,0,0,0,SEGU4481201,C000001091560,4
290,SEGU4481201,,818468,19-Jun-19,EA,9,2200,7PC MENS PARKA,290-0308,19,20,0,0,0,SEGU4481201,C000001091561,4
290,SEGU4481201,,818468,19-Jun-19,EA,9,2200,7PC MENS PARKA,290-0307,19,20,0,0,0,SEGU4481201,C000001091561,4
290,SEGU4481201,,818468,19-Jun-19,EA,9,2200,7PC MENS PARKA,290-0306,19,20,0,0,0,SEGU4481201,C000001091561,4
290,SEGU4481201,,818468,19-Jun-19,EA,9,2200,7PC MENS PARKA,290-0305,19,20,0,0,0,SEGU4481201,C000001091561,4
290,SEGU4481201,,818468,19-Jun-19,EA,9,2200,7PC MENS PARKA,290-0303,19,20,0,0,0,SEGU4481201,C000001091561,4
